customer_id,customer_name,customer_gender,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,year_first_transaction,latitude,longitude,has_loyalty_card,treated_percentage_of_products_bought_promotion,Education,Children,Age,Total Amount Spent,percentage_spend_groceries,percentage_spend_electronics,percentage_spend_vegetables,percentage_spend_nonalcohol_drinks,percentage_spend_alcohol_drinks,percentage_spend_meat,percentage_spend_fish,percentage_spend_hygiene,percentage_spend_videogames,percentage_spend_petfood
34184,Carrie`s Fishy,female,0,0,1,1,13843.0,192.0,8.0,430.0,326.0,62.0,155.0,1471.4238457539814,131.0,0.0,0.0,22.0,2013,38.9625566519603,-9.417579694780532,1,0.3438671282595259,No Degree,0,53,16610.423845753983,0.8333923401682852,0.011559006668519162,0.025887358684704372,0.019626230072589828,0.0037325959033759795,0.009331489758439948,0.08858436481921032,0.007886613924875054,0.0,0.0
34354,Ernestine`s Fishy,female,0,0,0,1,13304.0,8.0,7.0,150.0,399.0,17.0,147.0,40068.0,81.0,0.0,0.0,19.0,2022,38.962567674671,-9.417842671254885,1,0.5194783731831082,No Degree,0,25,54174.0,0.24557906006571417,0.0001476723151327205,0.002768855908738509,0.007365156717244434,0.00031380366965703103,0.002713478790563739,0.7396167903422306,0.001495182190718795,0.0,0.0
34913,Amanda`s Fishy,female,0,0,1,1,16840.0,280.0,8.0,391.0,302.0,118.0,42.0,36993.0,144.0,0.0,0.0,15.0,2013,38.96298964421753,-9.416647458744505,1,0.488625661961834,No Degree,0,73,55110.0,0.30557067682816186,0.005080747595717656,0.0070949011068771545,0.005479949192524043,0.0021411722010524405,0.0007621121393576484,0.6712574850299401,0.00261295590636908,0.0,0.0
35073,David`s Fishy,male,0,0,0,1,11100.0,289.0,17.0,363.0,149.0,95.0,92.0,35121.0,108.0,0.0,0.0,25.0,2014,38.96240561362727,-9.416497815928013,1,0.0632149721378017,No Degree,0,81,47317.0,0.2345879916309149,0.00610774140372382,0.00767166134792992,0.003148973941712281,0.00200773506350783,0.0019443329036075829,0.7422490859521947,0.002282477756408902,0.0,0.0
35137,John`s Fishy,male,0,0,1,1,15381.0,314.0,8.0,975.0,410.0,80.0,86.0,43077.0,107.0,0.0,0.0,22.0,2010,38.96394401207525,-9.417059899893326,1,0.5789676862299642,No Degree,0,36,60430.0,0.2545258977329141,0.005196094654972696,0.016134370345854708,0.006784709581333774,0.0013238457719675658,0.0014231342048651333,0.7128413039880854,0.0017706437200066191,0.0,0.0
35330,Marilyn`s Fishy,female,0,0,1,1,11510.0,96.0,6.0,276.0,378.0,125.0,26.0,40255.0,85.0,0.0,0.0,19.0,2012,38.96256617963552,-9.41655049143228,1,0.8719284024743011,No Degree,0,81,52751.0,0.21819491573619457,0.0018198707133514056,0.0052321283008852915,0.00716574093382116,0.0023696233246763097,0.0004928816515326723,0.7631134954787587,0.0016113438607798904,0.0,0.0
35368,Edwina`s Fishy,female,0,0,1,1,13869.0,110.0,7.0,270.0,323.0,65.0,90.0,35844.0,122.0,0.0,0.0,10.0,2006,38.96364279642869,-9.41754288110652,1,0.6267912946054081,No Degree,0,56,50693.0,0.27358806935868857,0.0021699248416941195,0.005326179156885566,0.006371688398792733,0.0012822283155465252,0.0017753930522951887,0.7070798729607638,0.002406643915333478,0.0,0.0
35381,Cristy`s Fishy,female,0,0,0,1,13295.0,261.0,11.0,211.0,317.0,133.0,10.0,45791.0,48.0,0.0,0.0,8.0,2013,39.35598273280184,-9.38034550841508,1,0.2965245508159066,No Degree,0,32,60066.0,0.22133985948789664,0.004345220257716512,0.00351280258382446,0.00527752805247561,0.0022142310125528586,0.00016648353477841042,0.7623447541038191,0.00079912096693637,0.0,0.0
35641,Ronald`s Fishy,male,0,0,0,1,15270.0,67.0,6.0,314.0,193.0,43.0,157.0,40939.0,90.0,0.0,0.0,15.0,2012,38.96365885765749,-9.417777850650664,1,0.351142057817508,No Degree,0,38,57073.0,0.2675520824207594,0.0011739351357033974,0.005501725859863684,0.0033816340476232193,0.000753421057242479,0.002750862929931842,0.7173094107546476,0.0015769277942284442,0.0,0.0
35715,Johnnie`s Fishy,male,0,0,1,1,14061.0,404.0,17.0,106.0,289.0,52.0,113.0,40695.0,110.0,0.0,0.0,21.0,2006,39.35646488697937,-9.380518887037455,1,0.2490129173563606,No Degree,0,65,55830.0,0.2518538420204191,0.00723625291062153,0.0018986208131828767,0.005176428443489163,0.0009313988894859395,0.0020240014329213686,0.7289091886082751,0.001970266881604872,0.0,0.0
35848,James`s Fishy,male,0,0,1,1,12663.0,53.0,10.0,234.0,393.0,121.0,155.0,41016.0,0.0,0.0,0.0,10.0,2008,39.35619395002991,-9.380556734862086,1,0.5749680876863517,No Degree,0,76,54635.0,0.23177450352338244,0.000970074128306031,0.004282968792898325,0.007193191177816418,0.0022146975382081086,0.002837009243159147,0.7507275555962295,0.0,0.0,0.0
36116,Vesta`s Fishy,female,0,0,1,1,16646.0,32.0,13.520579668624361,653.0,298.0,120.0,115.0,47062.0,32.0,0.0,0.0,11.0,2012,38.963465895472055,-9.41775216415622,1,0.1740141433843944,No Degree,0,62,64958.0,0.2562578897133532,0.0004926260044952123,0.010052649404230425,0.0045875796668616645,0.0018473475168570461,0.0017703747036546692,0.7244989069860526,0.0004926260044952123,0.0,0.0
36529,Charles`s Fishy,male,0,0,1,1,16522.0,114.0,17.0,178.0,237.0,58.0,2.0,42640.0,160.0,0.0,0.0,25.0,2007,38.96422201092963,-9.417810428852208,1,0.6155492033915948,No Degree,0,49,59911.0,0.2757757340054414,0.0019028225200714392,0.002971073759409791,0.003955867870674834,0.0009681026856503814,3.33828512293235e-05,0.711722388209177,0.0026706280983458796,0.0,0.0
36602,Terry`s Fishy,male,0,0,1,1,14455.0,75.0,13.520579668624361,501.0,298.0,211.0,203.0,41846.0,126.0,0.0,0.0,14.0,2004,39.357501648168544,-9.382085850260156,1,0.4136759480733736,No Degree,0,54,57715.0,0.2504548211036992,0.0012994888677120332,0.008680585636316383,0.005163302434375812,0.0036558953478298536,0.00351728320194057,0.7250454821103699,0.002183141297756216,0.0,0.0
36877,Edward`s Fishy,male,0,0,0,1,11960.0,294.0,17.0,467.0,215.0,42.0,66.0,43379.0,71.0,0.0,0.0,11.0,2013,39.35609278583634,-9.381484636485666,1,0.0268326008349036,No Degree,0,74,56494.0,0.21170389775905407,0.005204092469996814,0.008266364569688817,0.0038057138811201188,0.0007434417814281163,0.001168265656529897,0.7678514532516727,0.0012567706305094345,0.0,0.0
36941,Daniel`s Fishy,male,0,0,1,1,12699.0,84.0,6.0,58.0,305.0,114.0,60.0,45172.0,58.0,0.0,0.0,31.0,2016,39.35652471863716,-9.382193770361088,1,0.411524139872517,No Degree,0,35,58550.0,0.21689154568744662,0.00143467122117848,0.000990606319385141,0.005209222886421862,0.0019470538001707942,0.0010247651579846286,0.7715115286080273,0.000990606319385141,0.0,0.0
37261,Rubi`s Fishy,female,0,0,0,1,15293.0,501.0,8.0,723.0,372.0,126.0,95.0,43342.0,118.0,0.0,0.0,10.0,2013,39.3571860145411,-9.380286235605473,1,0.1333318236841396,No Degree,0,60,60570.0,0.25248472841340597,0.008271421495789995,0.01193660227835562,0.006141654284299158,0.0020802377414561664,0.00156843321776457,0.7155687634142315,0.0019481591546970448,0.0,0.0
37310,Sandra`s Fishy,female,0,0,0,1,10688.0,293.0,8.0,716.0,259.0,81.0,6.0,39900.0,129.0,0.0,0.0,19.0,2012,39.3566561057444,-9.380671942357235,1,0.5115932888946289,No Degree,0,69,52072.0,0.2052542633277001,0.005626824396988785,0.013750192041788293,0.004973882316792134,0.001555538485174374,0.00011522507297587955,0.766246735289599,0.0024773390689814103,0.0,0.0
37536,Joseph`s Fishy,male,0,1,1,1,15489.0,78.0,17.0,472.0,284.0,107.0,190.0,38999.0,16.0,0.0,0.0,16.0,2014,39.35593333533792,-9.381453118788848,1,0.3026827216662652,No Degree,1,29,55635.0,0.2784038824480992,0.001401995146939876,0.008483868068661814,0.0051047002786015995,0.0019232497528534195,0.003415116383571493,0.7009795991731823,0.00028758874809023096,0.0,0.0
37816,Craig`s Fishy,male,0,0,1,1,14261.0,39.0,9.0,603.0,338.0,90.0,78.0,46013.0,71.0,0.0,0.0,20.0,2003,39.35603877474094,-9.380333975100852,1,0.1821382052879116,No Degree,0,52,61493.0,0.2319125754150879,0.0006342185289382531,0.009805994178199145,0.005496560584131527,0.001463581220626738,0.0012684370578765062,0.7482640300522011,0.001154602962938871,0.0,0.0
37824,Maria`s Fishy,female,0,0,0,1,17353.0,73.0,6.0,366.0,132.0,95.0,45.0,36974.0,3.0,0.0,0.0,14.0,2005,39.3557563919513,-9.38123465952229,1,0.4568563505905096,No Degree,0,64,55041.0,0.315274068421722,0.001326284042804455,0.006649588488581239,0.002398212241783398,0.0017259860831016877,0.0008175723551534311,0.6717537835431769,5.4504823676895406e-05,0.0,0.0
38226,Kelly`s Fishy,female,0,1,0,1,12967.0,40.0,8.0,212.0,342.0,5.0,41.0,47491.0,150.0,0.0,0.0,18.0,2010,38.962322621236574,-9.417986991383271,1,0.3501900969204907,No Degree,1,48,61248.0,0.2117130355276907,0.0006530825496342738,0.003461337513061651,0.00558385579937304,8.163531870428422e-05,0.0006694096133751306,0.7753885841170324,0.002449059561128527,0.0,0.0
38294,Nina`s Fishy,female,0,0,0,1,19026.0,228.0,17.0,270.0,120.0,132.0,87.0,41889.0,169.0,0.0,0.0,26.0,2014,38.96399163967845,-9.416123229204992,1,0.3866452328456656,No Degree,0,83,61921.0,0.3072624796111174,0.00368211107701749,0.00436039469646808,0.001937953198430258,0.002131748518273284,0.001405016068861937,0.6764910127420423,0.00272928408778928,0.0,0.0
38403,Annie`s Fishy,female,0,0,1,1,15962.0,324.0,17.0,294.0,433.0,77.0,46.0,44021.0,150.0,0.0,0.0,0.0,2009,38.9623115011394,-9.417972628544716,1,0.2151846629411804,No Degree,0,35,61307.0,0.26036178576671504,0.0052848777464237365,0.004795537214347464,0.007062815012967524,0.0012559740323290977,0.0007503221491836168,0.7180419854176522,0.0024467026603813592,0.0,0.0
38478,Mary`s Fishy,female,0,0,1,1,13437.0,260.0,6.0,184.0,473.0,57.0,87.0,45953.0,74.0,0.0,0.0,9.0,2011,39.35654129404234,-9.380793518961497,1,0.422204233626797,No Degree,0,39,60525.0,0.2220074349442379,0.00429574555968608,0.003040066088393226,0.00781495249896737,0.0009417596034696406,0.0014374225526641883,0.7592399834779017,0.0012226352746798844,0.0,0.0
38479,David`s Fishy,male,0,0,1,1,13231.0,27.0,8.0,139.0,237.0,128.0,76.0,41189.0,74.0,0.0,0.0,23.0,2009,39.35688340634637,-9.381527191498572,1,0.4290908678667066,No Degree,0,53,55101.0,0.24012268379884213,0.000490009255730386,0.002522640242463839,0.00430119235585561,0.0023230068419810893,0.0013792853124262718,0.7475181938621803,0.0013429883305203173,0.0,0.0
38700,Carolyn`s Fishy,female,0,0,1,1,13467.0,288.0,12.0,251.0,428.0,43.0,42.0,39356.0,136.0,0.0,0.0,9.0,2006,39.35738068148339,-9.38040542276362,1,0.5507867155225177,No Degree,0,76,54011.0,0.24933809779489363,0.0053322471348429025,0.004647201495991557,0.007924311714280425,0.0007961341208272389,0.0007776193738312565,0.7286663827738794,0.002518005591453593,0.0,0.0
38870,Lillian`s Fishy,female,0,0,0,1,17774.0,96.0,8.0,456.893937976519,250.0,115.0,78.0,44782.0,43.0,0.0,0.0,22.0,2012,38.96362165966478,-9.417980086010692,1,0.8384905095188291,No Degree,0,54,63594.89393797652,0.2794878472057019,0.0015095551553813088,0.0071844437451554395,0.003931133217138825,0.0018083212798838595,0.0012265135637473134,0.7041760309196434,0.0006761549133478779,0.0,0.0
39077,Derek`s Fishy,male,0,0,0,1,15728.0,350.0,13.520579668624361,554.0,330.0,184.0,44.0,36845.0,118.0,0.0,0.0,14.0,2009,39.35590311523353,-9.381448914431363,1,0.8777991298807868,No Degree,0,40,54153.0,0.29043635624988456,0.006463169168836445,0.010230273484386829,0.006093845216331505,0.0033977803630454453,0.0008125126955108674,0.6803870515022252,0.0021790113197791444,0.0,0.0
39199,Curtis`s Fishy,male,0,0,1,1,13233.0,32.0,8.0,785.0,146.0,84.0,137.0,42466.0,141.0,0.0,0.0,12.0,2010,39.35727431060875,-9.38219171617535,1,0.5886664670424444,No Degree,0,83,57024.0,0.23206018518518517,0.0005611672278338945,0.013766133557800224,0.0025603254769921437,0.001473063973063973,0.0024024971941638607,0.7447039842873177,0.0024726430976430977,0.0,0.0
39207,Cindy`s Fishy,female,0,0,0,1,12458.0,16.0,7.0,245.0,259.0,124.0,44.0,39330.0,107.0,0.0,0.0,29.0,2013,39.35702349092134,-9.381021461347158,1,0.4959069311368976,No Degree,0,29,52583.0,0.2369206777855961,0.0003042808512256813,0.004659300534393245,0.004925546279215716,0.00235817659699903,0.0008367723408706236,0.7479603674191279,0.0020348781925717437,0.0,0.0
39211,Samantha`s Fishy,female,0,0,0,1,13680.0,50.0,9.0,115.0,415.0,196.0,58.0,35534.0,133.0,0.0,0.0,27.0,2011,38.96420606039329,-9.417408915849128,1,0.2218371542256495,No Degree,0,71,50181.0,0.2726131404316375,0.000996393057133178,0.0022917040314063093,0.008270062374205377,0.0039058607839620573,0.0011558159462744864,0.7081166178434068,0.002650405531974253,0.0,0.0
39232,William`s Fishy,male,0,0,1,1,14703.0,341.0,6.0,272.0,452.0,26.0,108.0,42950.0,15.0,0.0,0.0,27.0,2007,39.35752475311228,-9.380798707666973,1,0.3999233886309619,No Degree,0,73,58867.0,0.24976642261368848,0.005792719180525592,0.004620585387398712,0.007678325717294919,0.00044167360320722984,0.001834644197937724,0.7296108176057893,0.0002548116941580172,0.0,0.0
39383,Christopher`s Fishy,male,0,0,0,1,16711.0,80.0,17.0,884.0,423.0,70.0,63.0,41565.0,35.0,0.0,0.0,36.0,2007,39.357059137372296,-9.38086825595555,1,0.5083191384571861,No Degree,0,40,59831.0,0.2793033711621066,0.0013370994969163143,0.014774949440925273,0.007069913589945012,0.001169962059801775,0.0010529658538215975,0.6947067573665825,0.0005849810299008875,0.0,0.0
39430,Ann`s Fishy,female,0,0,1,1,13189.0,228.0,6.0,385.0,358.0,140.0,25.0,45945.0,136.0,0.0,0.0,14.0,2008,38.963796702899536,-9.417756101773106,1,0.1654872291707562,No Degree,0,39,60406.0,0.2183392378240572,0.003774459490779062,0.006373539052412012,0.005926563586398702,0.002317650564513459,0.0004138661722345462,0.760603251332649,0.0022514319769559314,0.0,0.0
39748,Patrick`s Fishy,male,0,0,1,1,10717.0,474.0,9.0,514.0,183.0,78.0,79.0,43776.0,127.0,0.0,0.0,24.0,2008,39.356218747817074,-9.38068494313476,1,0.5540591580980292,No Degree,0,82,55948.0,0.19155287052262815,0.008472152713233717,0.009187102309287196,0.0032708944019446628,0.0013941517123042826,0.0014120254522056194,0.7824408379209266,0.0022699649674697933,0.0,0.0
39801,Barbara`s Fishy,female,0,0,1,1,11937.0,122.0,17.0,189.0,439.0,73.0,26.0,46491.0,0.0,0.0,0.0,22.0,2007,38.9637203722178,-9.41754506816346,1,0.2834300217557374,No Degree,0,76,59277.0,0.20137658788400223,0.0020581338461798,0.0031884204666228046,0.007405907856335509,0.0012315063177961098,0.0004386186885301213,0.7843008249405334,0.0,0.0,0.0
39915,Meagan`s Fishy,female,0,0,0,1,13212.0,140.0,17.0,136.0,261.0,92.0,84.0,43703.0,164.0,0.0,0.0,21.0,2009,39.35675035247019,-9.381600929375397,1,0.6882524756414861,No Degree,0,73,57792.0,0.22861295681063123,0.0024224806201550387,0.002353266888150609,0.004516196013289037,0.0015919158361018826,0.0014534883720930232,0.7562119324473976,0.002837763012181617,0.0,0.0
40081,Betty`s Fishy,female,0,0,1,1,14027.0,82.0,17.0,18.0,278.0,226.0,99.0,44648.0,88.0,0.0,0.0,8.0,2010,39.35664973693476,-9.38192079955656,1,0.6593452027010813,No Degree,0,49,59466.0,0.23588268926781691,0.0013789392257760737,0.0003026939763898698,0.004674940302021323,0.0038004910368950326,0.001664816870144284,0.7508155921030505,0.0014798372179060304,0.0,0.0
40260,Scott`s Fishy,male,0,0,0,1,13184.0,86.0,9.0,269.0,394.0,76.0,196.0,39397.0,135.0,0.0,0.0,14.0,2023,38.96312794603145,-9.417171332279782,1,0.0895868535947496,No Degree,0,23,53737.0,0.2453430597167687,0.0016003870703612036,0.005005861882873997,0.007332005880492026,0.0014142955505517614,0.0036473937882650687,0.7331447605932597,0.002512235517427471,0.0,0.0
40273,Newton`s Fishy,male,0,0,0,1,15462.0,496.0,13.520579668624361,460.0,442.0,126.0,74.0,38471.0,171.0,0.0,0.0,11.0,2012,38.96245353888407,-9.41703818560895,1,0.8540344593197976,No Degree,0,50,55702.0,0.27758428781731354,0.008904527665074862,0.00825823130228717,0.007935083120893326,0.002262037269756921,0.0013284980790635884,0.690657427022369,0.0030699077232415354,0.0,0.0
40279,Richard`s Fishy,male,0,0,0,1,13592.0,106.0,9.0,617.0,376.0,80.0,57.0,38912.0,159.0,0.0,0.0,35.0,2013,39.35683227690654,-9.381597517682282,1,0.4753950166834257,No Degree,0,45,53899.0,0.25217536503460175,0.0019666413105994545,0.011447336685281731,0.006976010686654669,0.0014842575929052487,0.0010575335349449896,0.721942893189113,0.002949961965899182,0.0,0.0
40404,Moses`s Fishy,male,0,0,1,1,14355.0,132.0,7.0,397.0,325.0,17.0,159.0,40789.0,16.0,0.0,0.0,22.0,2016,38.96355132193746,-9.41756286493145,1,0.2404818562655239,No Degree,0,30,56190.0,0.25547250400427124,0.0023491724506139885,0.007065314112831464,0.005783947321587471,0.0003025449368214985,0.002829684997330486,0.7259120840007118,0.00028474817583199857,0.0,0.0
40895,William`s Fishy,male,0,0,1,1,13776.0,135.0,7.0,81.0,63.0,153.0,170.0,43843.0,136.0,0.0,0.0,22.0,2015,39.35640332466762,-9.381372899181349,0,0.0871279889938519,No Degree,0,76,58357.0,0.23606422537142074,0.0023133471562965884,0.001388008293777953,0.0010795620062717412,0.0026217934438028,0.0029131038264475556,0.7512894768408246,0.0023304830611580443,0.0,0.0
40938,John`s Fishy,male,0,0,0,1,13776.0,218.0,17.0,293.0,362.0,96.0,113.0,46912.0,55.0,0.0,0.0,30.0,2023,39.355678893500325,-9.38045802588858,0,0.2416145097504712,No Degree,0,24,61825.0,0.22282248281439548,0.003526081682167408,0.00473918317832592,0.0058552365547917505,0.0015527699150828954,0.0018277395875454913,0.7587868985038415,0.0008896077638495754,0.0,0.0
41010,Joseph`s Fishy,male,0,0,1,1,13349.0,61.0,8.0,373.0,363.0,62.0,207.0,45143.0,87.0,0.0,0.0,0.0,2008,39.35696804259965,-9.381712494655426,0,0.572529313267832,No Degree,0,39,59645.0,0.22380752787325006,0.0010227177466677845,0.006253667532903009,0.006086008885908291,0.0010394836113672562,0.0034705339927906783,0.7568614301282589,0.0014586302288540532,0.0,0.0
41076,Carol`s Fishy,female,0,0,0,1,15110.0,357.0,12.0,415.0,254.0,72.0,176.0,34035.0,80.0,0.0,0.0,34.0,2010,39.35676592878227,-9.381005176258666,0,0.2827136305395791,No Degree,0,81,50499.0,0.29921384581872906,0.007069446919740985,0.008217984514544842,0.005029802570347928,0.0014257708073427196,0.0034852175290599812,0.673973742054298,0.0015841897859363552,0.0,0.0
41124,Luis`s Fishy,male,0,0,1,1,15901.0,511.0,6.0,631.0,389.0,67.0,45.0,42820.0,133.0,0.0,0.0,32.0,2008,39.35640755066286,-9.380420872217137,0,0.2406051435540894,No Degree,0,77,60497.0,0.2628394796436187,0.008446699836355522,0.010430269269550556,0.006430070912607237,0.0011074929335338941,0.0007438385374481379,0.7078036927450948,0.002198456121791163,0.0,0.0
41132,Thomas`s Fishy,male,0,0,1,1,14559.0,105.0,8.0,691.0,341.0,145.0,33.0,42737.0,151.0,0.0,0.0,5.0,2012,39.35620932287652,-9.381522313176012,0,0.4382483475986416,No Degree,0,80,58762.0,0.24776215921854258,0.001786869065042034,0.011759300228038528,0.005803070011231749,0.0024675810898199518,0.0005615874204417821,0.7272897450733468,0.0025696878935366394,0.0,0.0
41150,Neil`s Fishy,male,0,0,0,1,12074.0,290.0,7.0,578.0,238.0,136.0,83.0,34322.0,177.0,0.0,0.0,39.0,2011,38.96264817450261,-9.417334246775258,0,0.2534887539209757,No Degree,0,40,47898.0,0.2520773309950311,0.006054532548331872,0.012067309699778697,0.00496889222932064,0.0028393669881832226,0.0017328489707294668,0.7165643659442983,0.0036953526243266943,0.0,0.0
41367,Dolores`s Fishy,female,0,0,1,1,14684.0,194.0,9.0,654.0,227.0,176.0,16.0,44099.0,77.0,0.0,0.0,34.0,2010,38.96258100170441,-9.417083593385264,0,0.2598613759346925,No Degree,0,70,60127.0,0.24421640860179286,0.0032265039000781677,0.010876977065211967,0.0037753421923595056,0.002927137558833802,0.0002661034144394365,0.7334309045852945,0.0012806226819897884,0.0,0.0
41519,Lindsay`s Fishy,female,0,0,0,1,14680.0,167.0,9.0,114.0,281.0,82.0,88.0,38525.0,148.0,0.0,0.0,33.0,2015,38.96325164684547,-9.416520916351924,0,0.3993336928523802,No Degree,0,67,54085.0,0.2714246094111121,0.003087732273273551,0.002107793288342424,0.0051955255616159745,0.0015161320144217436,0.0016270685032818712,0.7123047055560692,0.002736433391883147,0.0,0.0
41726,Christa`s Fishy,female,1,0,1,1,15339.0,97.0,10.0,354.0,275.0,71.0,19.0,39343.0,92.0,0.0,0.0,39.0,2010,38.96305398025145,-9.416478707630985,0,0.0969179942374163,No Degree,1,70,55590.0,0.27593092282784676,0.0017449181507465372,0.006368051807879115,0.004946932901601008,0.0012772081309588056,0.00034178809138334234,0.7077352041734125,0.0016549739161719735,0.0,0.0
41862,Marian`s Fishy,female,0,0,0,1,10268.0,202.0,8.0,538.0,509.0,110.0,122.0,43117.0,98.0,0.0,0.0,16.0,2010,39.35705001595854,-9.380950990422834,0,0.0666689320335495,No Degree,0,78,54964.0,0.18681318681318682,0.003675132814205662,0.0097882250200131,0.009260606942726148,0.002001309948329816,0.002219634669965796,0.7844589185648788,0.001782985226693836,0.0,0.0
41936,Carla`s Fishy,female,0,0,0,1,11957.0,82.0,7.0,902.0,399.0,111.0,5.0,35901.0,106.0,0.0,0.0,8.0,2000,39.35569731488446,-9.38093630023812,0,0.3483464020581752,No Degree,0,69,49463.0,0.2417362472959586,0.0016578048238076947,0.01823585306188464,0.008066635667064271,0.002244101651739684,0.00010108565998827406,0.7258152558478055,0.00214301599175141,0.0,0.0
42139,Yetta`s Fishy,female,0,0,1,1,15657.0,103.0,17.0,453.0,288.0,65.0,7.0,35631.0,148.0,0.0,0.0,2.0,2016,38.96401291343562,-9.416760039050352,0,0.0339852277549742,No Degree,0,47,52352.0,0.29907166870415647,0.0019674511002444987,0.008652964547677262,0.005501222493887531,0.0012415953545232275,0.00013371026894865525,0.6806043704156479,0.0028270171149144254,0.0,0.0
42199,Joan`s Fishy,female,0,1,1,1,15816.0,179.0,8.0,277.0,150.0,128.0,168.0,40916.0,106.0,0.0,0.0,20.0,2007,38.96381112416012,-9.417027002000657,0,0.412224384805273,No Degree,1,48,57740.0,0.2739175614825078,0.0031001039140976794,0.004797367509525459,0.0025978524419812956,0.002216834083824039,0.002909594735019051,0.7086248701073778,0.001835815725666782,0.0,0.0
42300,Darryl`s Fishy,male,0,0,0,1,14236.0,146.0,7.0,248.0,294.0,170.0,88.0,39482.0,128.0,0.0,0.0,15.0,2015,38.96273495955573,-9.416526410854315,0,0.94991048959587,No Degree,0,75,54792.0,0.2598189516717769,0.0026646225726383414,0.004526208205577456,0.00536574682435392,0.003102642721565192,0.0016060738793984522,0.7205796466637465,0.0023361074609432033,0.0,0.0
42497,Amy`s Fishy,female,0,0,0,1,15286.0,196.0,6.0,5.0,258.0,132.0,99.0,50381.0,107.0,0.0,0.0,5.0,2010,38.96235467758344,-9.417183246970216,0,0.5816257993557951,No Degree,0,78,66464.0,0.22998916706788639,0.002948964853153587,7.522869523350987e-05,0.0038818006740491094,0.0019860375541646607,0.0014895281656234953,0.7580193789118922,0.0016098940779971113,0.0,0.0
42506,Gerald`s Fishy,male,0,0,1,1,17129.0,255.0,7.0,805.0,232.0,115.0,40.0,44273.0,54.0,0.0,0.0,27.0,2006,39.35603911790775,-9.380483202227566,0,0.0875586866312223,No Degree,0,44,62903.0,0.2723081570036405,0.004053860706166638,0.012797481837114287,0.003688218367963372,0.0018282116910163268,0.0006358997186143745,0.7038297060553551,0.0008584646201294056,0.0,0.0
42629,David`s Fishy,male,0,0,0,1,15263.0,320.0,10.0,103.0,265.0,80.0,29.0,41202.0,41.0,0.0,0.0,23.0,2013,38.96273934803369,-9.416756888699114,0,0.6678048961798395,No Degree,0,82,57303.0,0.2663560372057309,0.005584349859518699,0.0017974626110325812,0.004624539727413922,0.0013960874648796748,0.000506081706018882,0.7190199465996545,0.0007154948257508333,0.0,0.0
42834,Bryan`s Fishy,male,0,0,0,1,14495.0,484.0,13.520579668624361,495.0,352.0,65.0,19.0,33948.0,132.0,0.0,0.0,18.0,2009,39.356693457687605,-9.381939808762578,0,0.420013355407398,No Degree,0,57,49990.0,0.28995799159831964,0.009681936387277455,0.009901980396079216,0.007041408281656331,0.001300260052010402,0.0003800760152030406,0.6790958191638328,0.0026405281056211243,0.0,0.0
42855,Fernando`s Fishy,male,0,0,1,1,14712.0,26.0,6.0,413.0,267.0,82.0,30.0,39746.0,73.0,0.0,0.0,27.0,2012,38.96259058771461,-9.417410146164393,0,0.5794114683915087,No Degree,0,60,55349.0,0.2658042602395707,0.0004697465175522593,0.007461742759580119,0.004823935391786663,0.0014815082476648178,0.0005420152125602992,0.7180978879473884,0.001318903683896728,0.0,0.0
43120,Rosetta`s Fishy,female,0,0,1,1,16945.0,200.0,9.0,317.0,347.0,110.0,73.0,39154.0,20.0,0.0,0.0,20.0,2011,39.35655563149174,-9.381713991185649,0,0.3961753636758495,No Degree,0,44,57166.0,0.2964174509323724,0.0034985830738550887,0.005545254172060316,0.006070041633138579,0.0019242206906202987,0.0012769828219571073,0.6849176083686107,0.00034985830738550885,0.0,0.0
43126,Edmond`s Fishy,male,0,0,1,1,12341.0,581.0,17.0,661.0,319.0,84.0,79.0,40731.0,39.0,0.0,0.0,17.0,2011,38.962628963951765,-9.417553397969844,0,0.4726754845604675,No Degree,0,55,54835.0,0.22505698914926597,0.010595422631530956,0.012054344852740038,0.005817452357071214,0.001531868332269536,0.0014406856934439682,0.7427920124008389,0.0007112245828394273,0.0,0.0
43171,Roger`s Fishy,male,0,1,0,1,15077.0,118.0,6.0,766.0,413.0,152.0,157.0,49371.0,177.0,0.0,0.0,33.0,2019,39.35722773074178,-9.381824804071426,0,0.3998619841020377,No Degree,1,27,66231.0,0.22764264468300344,0.0017816430372484184,0.01156558107230753,0.006235750630369464,0.002294997810692878,0.002370491159728828,0.7454364270507768,0.0026724645558726277,0.0,0.0
43333,Henry`s Fishy,male,0,0,0,1,15310.0,383.0,10.0,374.0,132.0,48.0,23.0,39470.0,173.0,0.0,0.0,26.0,2022,38.96304486526761,-9.417845892667248,0,0.1891259926937268,No Degree,0,24,55913.0,0.2738182533578953,0.006849927566040098,0.006688963210702341,0.0023608105449537675,0.00085847656180137,0.00041135335252982314,0.7059181227979182,0.0030940926081591043,0.0,0.0
